Step,Edge ID,Avg Speed (m/s)
100,:204_8,6.53
100,:204_9,10.53
100,:222_0,13.89
100,:222_10,3.65
100,:222_11,10.91
100,:222_12,3.65
100,:222_13,3.65
100,:222_2,10.91
100,:222_3,3.65
100,:222_4,8.63
100,:222_5,8.9
100,:222_6,3.65
100,:222_7,5.96
100,:222_8,13.89
100,:22_0,8.72
100,:22_1,6.043144789501094
100,:22_10,3.65
100,:22_11,3.65
100,:22_12,10.99
100,:22_13,3.65
100,:22_2,3.65
100,:22_3,6.0
100,:22_4,13.89
100,:22_6,3.65
100,:22_7,13.89
100,:22_9,10.99
100,:24_0,8.684999999999999
100,:24_2,3.65
100,:24_3,5.1899999999999995
100,:24_5,3.65
100,:24_6,3.65
100,:24_7,3.65
100,:29_0,11.82
100,:29_2,3.65
100,:29_3,11.205
100,:29_5,3.65
100,:29_6,3.65
100,:29_7,3.65
100,:2_0,13.89
100,:2_2,3.65
100,:2_3,13.89
100,:2_5,3.65
100,:2_6,3.65
100,:2_7,3.65
100,:340_0,13.89
100,:340_10,3.65
100,:340_11,8.81
100,:340_12,3.65
100,:340_13,3.65
100,:340_2,8.81
100,:340_3,3.65
100,:340_4,5.62
100,:340_5,9.06
100,:340_6,3.65
100,:340_7,6.14
100,:340_8,11.621042375691477
100,:344_0,8.55
100,:344_1,13.89
100,:344_10,6.49
100,:344_11,13.89
100,:344_13,9.06
100,:344_14,3.65
100,:344_15,6.23
100,:344_16,13.89
100,:344_18,10.84
100,:344_19,3.65
100,:344_20,9.15
100,:344_21,3.65
100,:344_22,9.24
100,:344_23,3.65
100,:344_24,9.06
100,:344_25,3.65
100,:344_26,10.84
100,:344_27,3.65
100,:344_3,9.15
100,:344_4,3.65
100,:344_5,6.35
100,:344_6,13.89
100,:344_8,9.24
100,:344_9,3.65
100,:346_0,13.89
100,:346_10,0.8659089475177051
100,:346_11,8.99
100,:346_12,3.65
100,:346_13,3.65
100,:346_2,8.99
100,:346_3,2.8171883910410482
100,:346_4,6.12
100,:346_5,11.07
100,:346_6,3.65
100,:346_7,8.79
100,:346_8,13.89
100,:350_0,13.89
100,:350_10,3.65
100,:350_11,9.72
100,:350_12,2.6910249120378493
100,:350_13,3.65
100,:350_2,9.72
100,:350_3,3.65
100,:350_4,7.18
100,:350_5,8.81
100,:350_6,3.65
100,:350_7,5.63
100,:350_8,13.89
100,:35_0,5.66
100,:35_1,13.89
100,:35_10,3.65
100,:35_11,3.65
100,:35_12,9.61
100,:35_13,3.65
100,:35_14,3.65
100,:35_3,3.65
100,:35_4,13.89
100,:35_6,9.61
100,:35_7,3.65
100,:35_8,7.02
100,:35_9,8.8
100,:360_0,13.89
100,:360_10,3.65
100,:360_11,9.52
100,:360_12,3.65
100,:360_13,3.65
100,:360_2,9.52
100,:360_3,3.65
100,:360_4,6.88
100,:360_5,8.82
100,:360_6,3.65
100,:360_7,5.58
100,:360_8,13.89
100,:368_0,3.65
100,:39_0,8.375
100,:39_2,5.145
100,:434_0,13.33
100,:434_1,13.89
100,:434_11,3.65
100,:434_12,3.65
100,:434_13,8.94
100,:434_14,3.65
100,:434_3,3.65
100,:434_4,13.89
100,:434_6,8.94
100,:434_7,3.65
100,:434_8,6.03
100,:434_9,13.89
100,:550_0,8.305
100,:550_2,4.985
100,:554_0,3.65
100,:556_0,3.65
100,:558_0,13.89
100,:558_1,13.89
100,:558_11,3.65
100,:558_12,3.65
100,:558_13,8.81
100,:558_14,3.65
100,:558_3,3.65
100,:558_4,13.04409399598397
100,:558_6,8.81
100,:558_7,3.65
100,:558_8,5.72
100,:558_9,13.89
100,:55_0,13.89
100,:55_1,13.89
100,:55_11,3.65
100,:55_12,3.65
100,:55_13,8.35
100,:55_14,3.65
100,:55_15,3.65
100,:55_3,3.65
100,:55_4,13.89
100,:55_6,8.35
100,:55_7,3.65
100,:55_8,5.55
100,:55_9,13.89
100,:573_0,3.65
100,:577_0,3.65
100,:58_0,10.46
100,:58_1,8.83
100,:58_10,3.65
100,:58_11,3.65
100,:58_12,12.5
100,:58_13,3.65
100,:58_2,3.65
100,:58_3,5.79
100,:58_4,13.89
100,:58_6,3.65
100,:58_7,13.89
100,:58_9,12.5
100,:591_0,3.65
100,:60_0,5.78
100,:60_1,13.89
100,:60_10,5.6
100,:60_11,13.89
100,:60_13,10.55
100,:60_14,3.65
100,:60_15,8.24
100,:60_16,13.89
100,:60_18,8.83
100,:60_19,3.65
100,:60_20,3.65
100,:60_21,8.81
100,:60_22,3.65
100,:60_23,10.55
100,:60_24,3.65
100,:60_25,8.83
100,:60_26,3.65
100,:60_3,13.89
100,:60_4,3.65
100,:60_5,13.89
100,:60_7,13.89
100,:60_8,8.81
100,:60_9,3.65
100,:66_0,9.68
100,:66_1,13.89
100,:66_10,5.53
100,:66_11,13.89
100,:66_13,8.71
100,:66_14,3.65
100,:66_15,5.98
100,:66_16,12.04
100,:66_18,11.76
100,:66_19,3.65
100,:66_20,13.89
100,:66_21,3.65
100,:66_22,8.3
100,:66_23,3.65
100,:66_24,8.71
100,:66_25,3.65
100,:66_26,11.76
100,:66_27,3.65
100,:66_3,13.89
100,:66_4,3.65
100,:66_5,13.89
100,:66_7,13.38
100,:66_8,8.3
100,:66_9,3.65
100,:6_0,10.46
100,:6_1,8.93
100,:6_10,3.65
100,:6_11,3.65
100,:6_12,3.65
100,:6_13,12.54
100,:6_14,3.65
100,:6_2,3.65
100,:6_3,6.02
100,:6_4,13.89
100,:6_6,3.65
100,:6_7,13.89
100,:6_9,12.54
100,:703_0,3.65
100,:713_0,3.65
100,:715_0,3.65
100,:719_0,3.65
100,:725_0,3.65
100,:727_0,3.65
100,:735_0,3.65
100,:739_0,3.65
100,:759_0,3.65
100,:80_0,8.870000000000001
100,:80_2,3.65
100,:80_3,5.285
100,:80_5,3.65
100,:80_6,3.65
100,:80_7,3.65
100,:867_0,3.65
100,:883_0,3.65
100,:8_0,9.79
100,:8_1,13.89
100,:8_10,3.65
100,:8_11,3.65
100,:8_12,8.94
100,:8_13,3.65
100,:8_3,3.65
100,:8_4,14.83653125483415
100,:8_6,8.94
100,:8_7,3.65
100,:8_8,6.03
100,:8_9,11.94
100,:988_0,3.65
144,-11,5.2684345649636315
144,-15,9.880525522151158
144,-197,13.36704322074214
144,-205,13.961631789576785
144,-223,6.624532011921829
144,-23,10.674709597674589
144,-25,0.00024147198903495758
144,-26,13.89
144,-3,10.728533958200602
144,-30,11.460728403929892
144,-341,11.871349564277626
144,-342,11.333560899501045
144,-343,12.714759760829537
144,-345,12.521749548622381
144,-347,13.912986196332872
144,-351,4.940265200406953
144,-36,6.949920606296621
144,-361,12.607154146803977
144,-369,4.715396058671697
144,-40,12.344020134899143
144,-435,13.89
144,-543,13.438457676789561
144,-551,10.45965228064489
144,-555,13.89
144,-557,13.89
144,-559,2.8619759958876276
144,-56,2.3625226541034254
144,-560,12.339602880551965
144,-57,4.6932610866078806
144,-574,7.069507208990054
144,-578,13.89
144,-59,13.89
144,-592,9.802527233595173
144,-61,4.901888671077477
144,-67,9.679895485517577
144,-7,12.736335876757035
144,-704,9.96220884660026
144,-714,13.48665074857005
144,-716,13.89
144,-720,0.6049888359339008
144,-722,13.89
144,-726,13.89
144,-728,13.89
144,-736,8.891494482748676
144,-740,13.89
144,-760,13.89
144,-81,12.581800430768986
144,-868,13.655649454894235
144,-884,13.89
144,-885,13.229603075248079
144,-9,3.0615397497489694
144,-989,13.89
144,11,13.380093581923527
144,15,2.420432533683883
144,197,7.80469042031793
144,205,14.269945761435253
144,223,12.440654570798968
144,23,13.89
144,25,12.17887860476988
144,26,13.061225601763459
144,3,6.857256942740893
144,30,13.89
144,341,10.23855143044094
144,342,12.662631498668635
144,343,4.257481042625474
144,345,4.143963572641342
144,347,9.582658171285875
144,351,13.89
144,36,12.627110556449457
144,361,13.314633208606471
144,369,14.455432523832094
144,40,14.188183356130788
144,435,13.89
144,543,14.276265552292575
144,551,7.046232126250014
144,555,13.89
144,557,13.602571159668456
144,559,14.248753661813764
144,56,13.89
144,560,11.921815340062103
144,57,3.10922540373669
144,574,13.89
144,578,13.89
144,59,13.89
144,592,13.89
144,61,2.709770576563377
144,67,14.540325680312757
144,7,13.107143052652503
144,704,13.89
144,714,13.89
144,716,13.89
144,720,13.89
144,722,13.25159333356889
144,726,13.89
144,728,13.89
144,736,13.89
144,740,13.89
144,760,13.89
144,81,14.565124856986992
144,868,13.89
144,884,13.89
144,885,9.555839220322099
144,9,9.201461034162413
144,989,11.724598479079313
144,:10_0,11.22
144,:10_1,13.89
144,:10_10,6.42
144,:10_11,13.89
144,:10_13,8.9
144,:10_14,3.65
144,:10_15,5.96
144,:10_16,13.89
144,:10_18,13.17
144,:10_19,3.65
144,:10_20,8.231857450879216
144,:10_21,3.65
144,:10_22,8.9
144,:10_23,3.65
144,:10_3,7.907128952241741
144,:10_4,3.65
144,:10_5,6.48
144,:10_6,13.89
144,:10_8,9.19
144,:10_9,3.65
144,:14_0,13.89
144,:14_10,3.65
144,:14_11,8.99
144,:14_12,3.65
144,:14_13,3.65
144,:14_14,3.65
144,:14_2,8.99
144,:14_3,3.65
144,:14_4,6.12
144,:14_5,12.65
144,:14_6,3.65
144,:14_7,10.56
144,:14_8,13.89
144,:18_0,10.54
144,:18_1,13.89
144,:18_10,13.89
144,:18_12,0.3343350198900864
144,:18_13,3.65
144,:18_14,5.63
144,:18_15,13.89
144,:18_17,12.53
144,:18_18,3.65
144,:18_19,11.44
144,:18_20,3.65
144,:18_21,8.81
144,:18_22,3.65
144,:18_3,11.44
144,:18_4,3.65
144,:18_5,9.24
144,:18_6,13.89
144,:18_7,9.29
144,:18_8,3.65
144,:18_9,6.54
144,:196_0,13.89
144,:196_1,13.89
144,:196_10,9.33
144,:196_11,13.89
144,:196_13,8.88
144,:196_14,3.65
144,:196_15,5.92
144,:196_16,13.89
144,:196_18,13.89
144,:196_19,3.65
144,:196_20,8.3
144,:196_21,3.65
144,:196_22,11.42
144,:196_23,3.65
144,:196_24,8.88
144,:196_25,3.65
144,:196_26,13.89
144,:196_27,3.65
144,:196_3,8.3
144,:196_4,3.65
144,:196_5,5.53
144,:196_6,13.89
144,:196_8,11.42
144,:196_9,3.65
144,:1_0,5.98
144,:1_1,13.89
144,:1_10,8.14
144,:1_11,13.89
144,:1_13,9.86
144,:1_14,3.65
144,:1_15,7.34
144,:1_16,13.89
144,:1_18,8.91
144,:1_19,3.65
144,:1_20,9.49
144,:1_21,3.65
144,:1_22,10.52
144,:1_23,3.65
144,:1_24,9.86
144,:1_25,3.65
144,:1_26,8.91
144,:1_27,3.65
144,:1_3,9.49
144,:1_4,3.65
144,:1_5,6.84
144,:1_6,13.89
144,:1_8,10.52
144,:1_9,3.65
144,:204_0,8.07
144,:204_1,14.155240941174549
144,:204_10,3.65
144,:204_11,3.65
144,:204_12,9.29
144,:204_13,3.65
144,:204_3,3.65
144,:204_4,13.89
144,:204_6,9.29
144,:204_7,0.0
144,:204_8,6.53
144,:204_9,10.53
144,:222_0,14.951007939115172
144,:222_10,3.65
144,:222_11,10.91
144,:222_12,3.65
144,:222_13,3.65
144,:222_2,10.91
144,:222_3,3.65
144,:222_4,8.63
144,:222_5,8.9
144,:222_6,3.65
144,:222_7,5.96
144,:222_8,13.89
144,:22_0,8.72
144,:22_1,8.92
144,:22_10,3.65
144,:22_11,3.65
144,:22_12,10.99
144,:22_13,3.65
144,:22_2,3.65
144,:22_3,6.0
144,:22_4,13.89
144,:22_6,3.65
144,:22_7,13.89
144,:22_9,10.99
144,:24_0,8.684999999999999
144,:24_2,3.65
144,:24_3,5.1899999999999995
144,:24_5,3.65
144,:24_6,3.65
144,:24_7,3.65
144,:29_0,11.82
144,:29_2,3.65
144,:29_3,11.205
144,:29_5,3.65
144,:29_6,3.65
144,:29_7,3.65
144,:2_0,13.89
144,:2_2,0.04038095693306225
144,:2_3,13.89
144,:2_5,3.65
144,:2_6,3.65
144,:2_7,3.65
144,:340_0,13.89
144,:340_10,3.65
144,:340_11,8.81
144,:340_12,3.65
144,:340_13,3.65
144,:340_2,8.81
144,:340_3,3.65
144,:340_4,5.62
144,:340_5,9.06
144,:340_6,3.65
144,:340_7,6.14
144,:340_8,13.47
144,:344_0,8.55
144,:344_1,13.89
144,:344_10,6.49
144,:344_11,13.89
144,:344_13,9.06
144,:344_14,3.65
144,:344_15,6.23
144,:344_16,13.89
144,:344_18,10.84
144,:344_19,3.65
144,:344_20,9.15
144,:344_21,3.65
144,:344_22,9.24
144,:344_23,3.65
144,:344_24,9.06
144,:344_25,3.65
144,:344_26,10.84
144,:344_27,3.65
144,:344_3,9.15
144,:344_4,3.65
144,:344_5,6.35
144,:344_6,13.89
144,:344_8,9.24
144,:344_9,3.65
144,:346_0,13.89
144,:346_10,3.65
144,:346_11,8.99
144,:346_12,3.65
144,:346_13,3.65
144,:346_2,8.99
144,:346_3,3.65
144,:346_4,6.12
144,:346_5,11.07
144,:346_6,3.65
144,:346_7,8.79
144,:346_8,13.89
144,:350_0,13.830615212210159
144,:350_10,3.65
144,:350_11,8.154371015092165
144,:350_12,3.65
144,:350_13,3.65
144,:350_2,9.72
144,:350_3,3.65
144,:350_4,7.18
144,:350_5,8.81
144,:350_6,3.65
144,:350_7,5.63
144,:350_8,13.89
144,:35_0,5.66
144,:35_1,13.89
144,:35_10,3.65
144,:35_11,3.65
144,:35_12,9.61
144,:35_13,3.65
144,:35_14,3.65
144,:35_3,3.65
144,:35_4,13.89
144,:35_6,9.61
144,:35_7,3.65
144,:35_8,7.02
144,:35_9,8.8
144,:360_0,13.89
144,:360_10,3.65
144,:360_11,9.52
144,:360_12,3.65
144,:360_13,3.65
144,:360_2,9.52
144,:360_3,3.65
144,:360_4,6.88
144,:360_5,8.82
144,:360_6,3.65
144,:360_7,5.58
144,:360_8,13.89
144,:368_0,3.65
144,:39_0,8.375
144,:39_2,5.145
144,:434_0,13.33
144,:434_1,13.89
144,:434_11,3.65
144,:434_12,3.65
144,:434_13,8.94
144,:434_14,3.65
144,:434_3,3.65
144,:434_4,13.89
144,:434_6,8.94
144,:434_7,3.65
144,:434_8,6.03
144,:434_9,13.89
144,:550_0,8.305
144,:550_2,4.985
144,:554_0,3.65
144,:556_0,3.65
144,:558_0,13.89
144,:558_1,13.89
144,:558_11,3.65
144,:558_12,3.65
144,:558_13,8.81
144,:558_14,3.65
144,:558_3,3.65
144,:558_4,13.89
144,:558_6,8.81
144,:558_7,3.65
144,:558_8,5.72
144,:558_9,13.89
144,:55_0,13.89
144,:55_1,13.89
144,:55_11,3.65
144,:55_12,3.65
144,:55_13,8.35
144,:55_14,3.65
144,:55_15,3.65
144,:55_3,3.65
144,:55_4,13.89
144,:55_6,8.35
144,:55_7,3.65
144,:55_8,5.55
144,:55_9,13.89
144,:573_0,3.65
144,:577_0,3.65
144,:58_0,10.46
144,:58_1,8.83
144,:58_10,3.65
144,:58_11,3.65
144,:58_12,12.5
144,:58_13,3.65
144,:58_2,3.65
144,:58_3,5.79
144,:58_4,13.89
144,:58_6,3.65
144,:58_7,13.89
144,:58_9,12.5
144,:591_0,3.65
144,:60_0,5.78
144,:60_1,13.89
144,:60_10,5.6
144,:60_11,13.89
144,:60_13,10.55
144,:60_14,3.65
144,:60_15,8.24
144,:60_16,13.89
144,:60_18,8.83
144,:60_19,3.65
144,:60_20,3.65
144,:60_21,8.81
144,:60_22,3.65
144,:60_23,10.55
144,:60_24,3.65
144,:60_25,8.83
144,:60_26,3.65
144,:60_3,13.89
144,:60_4,3.65
144,:60_5,13.89
144,:60_7,13.89
144,:60_8,8.81
144,:60_9,3.65
144,:66_0,9.68
144,:66_1,13.89
144,:66_10,5.53
144,:66_11,13.89
144,:66_13,8.71
144,:66_14,3.65
144,:66_15,5.98
144,:66_16,12.04
144,:66_18,11.76
144,:66_19,3.65
144,:66_20,13.89
144,:66_21,3.65
144,:66_22,8.3
144,:66_23,3.65
144,:66_24,8.71
144,:66_25,3.65
144,:66_26,11.76
144,:66_27,3.65
144,:66_3,13.89
144,:66_4,3.65
144,:66_5,13.89
144,:66_7,13.38
144,:66_8,8.3
144,:66_9,3.65
144,:6_0,10.46
144,:6_1,8.93
144,:6_10,3.65
144,:6_11,3.65
144,:6_12,3.65
144,:6_13,9.048435187527387
144,:6_14,3.65
144,:6_2,3.65
144,:6_3,6.02
144,:6_4,13.89
144,:6_6,3.65
144,:6_7,13.931457047156364
144,:6_9,12.54
144,:703_0,3.65
144,:713_0,3.65
144,:715_0,3.65
144,:719_0,3.65
144,:725_0,3.65
144,:727_0,3.65
144,:735_0,3.65
144,:739_0,3.65
144,:759_0,3.65
144,:80_0,8.870000000000001
144,:80_2,3.65
144,:80_3,5.285
144,:80_5,3.65
144,:80_6,3.65
144,:80_7,3.65
144,:867_0,3.65
144,:883_0,3.65
144,:8_0,9.79
144,:8_1,13.89
144,:8_10,3.65
144,:8_11,3.65
144,:8_12,8.94
144,:8_13,3.65
144,:8_3,3.65
144,:8_4,13.89
144,:8_6,8.94
144,:8_7,3.65
144,:8_8,6.03
144,:8_9,11.94
144,:988_0,3.65
145,-11,4.678277203462605
145,-15,10.630802699688052
145,-197,13.738946509886535
145,-205,14.502204704652376
145,-223,6.4270315547392896
145,-23,10.749182879364877
145,-25,0.00019458260820272386
145,-26,13.89
145,-3,8.458477742635932
145,-30,12.424901245717388
145,-341,11.86452081908501
145,-342,11.717379362102676
145,-343,13.647996152078184
145,-345,12.790824424600203
145,-347,13.483982514942946
145,-351,4.136983932020317
145,-36,6.1877685244518315
145,-361,12.461516127088167
145,-369,4.6359630391877955
145,-40,12.350069422532648
145,-435,13.89
145,-543,13.8803233749795
145,-551,2.09094529517032
145,-555,13.89
145,-557,13.89
145,-559,2.3274163463329867
145,-56,2.3544939438220993
145,-560,12.520194900889123
145,-57,4.527708675022317
145,-574,13.89
145,-578,13.89
145,-59,13.89
145,-592,13.89
145,-61,5.005338305591334
145,-67,9.119750243454243
145,-7,12.0263006339788
145,-704,10.97728892891202
145,-714,13.550094586688157
145,-716,13.89
145,-720,0.022398160746020843
145,-722,13.89
145,-726,13.89
145,-728,13.89
145,-736,9.999385667352472
145,-740,13.89
145,-760,6.945
145,-81,12.264239813694662
145,-868,13.333757017322576
145,-884,13.89
145,-885,13.146167150524334
145,-9,2.6696527347109935
145,-989,13.89
145,11,13.086713067996559
145,15,3.1215730774405634
145,197,9.102693522784394
145,205,14.276943588555138
145,223,13.034427994231107
145,23,13.89
145,25,12.256440356232034
145,26,13.175804229036366
145,3,5.666845223526344
145,30,13.89
145,341,10.63530455038018
145,342,12.888320248813637
145,343,4.243756862593773
145,345,3.799667253333869
145,347,10.874173118062318
145,351,13.89
145,36,11.867111767492448
145,361,13.235808584559788
145,369,14.28591349146878
145,40,14.177618896363594
145,435,13.89
145,543,14.401663917363152
145,551,8.719580264809002
145,555,13.89
145,557,14.310616008802816
145,559,14.175787743949414
145,56,13.89
145,560,12.141321288820846
145,57,2.7822618639143295
145,574,13.89
145,578,13.89
145,59,13.89
145,592,13.89
145,61,2.7028417267487614
145,67,14.231121260051673
145,7,13.46974736024535
145,704,13.89
145,714,13.89
145,716,13.89
145,720,13.89
145,722,13.667866265683195
145,726,13.89
145,728,14.141102598165798
145,736,11.282956665033844
145,740,13.89
145,760,13.89
145,81,14.181727759047059
145,868,13.89
145,884,13.89
145,885,8.879805598534091
145,9,10.413225013575495
145,989,12.508686325569558
145,:10_0,11.22
145,:10_1,13.89
145,:10_10,6.42
145,:10_11,13.89
145,:10_13,8.9
145,:10_14,3.65
145,:10_15,5.96
145,:10_16,13.89
145,:10_18,13.17
145,:10_19,3.65
145,:10_20,9.24
145,:10_21,3.65
145,:10_22,8.9
145,:10_23,3.65
145,:10_3,3.4071289522417407
145,:10_4,3.65
145,:10_5,6.48
145,:10_6,13.89
145,:10_8,9.19
145,:10_9,3.65
145,:14_0,13.89
145,:14_10,3.65
145,:14_11,8.99
145,:14_12,3.65
145,:14_13,3.65
145,:14_14,3.65
145,:14_2,8.99
145,:14_3,3.65
145,:14_4,6.12
145,:14_5,12.65
145,:14_6,3.65
145,:14_7,10.56
145,:14_8,13.89
145,:18_0,10.54
145,:18_1,14.048305180805569
145,:18_10,13.89
145,:18_12,0.0016426598622492322
145,:18_13,3.65
145,:18_14,5.63
145,:18_15,13.89
145,:18_17,12.53
145,:18_18,3.65
145,:18_19,11.44
145,:18_20,3.65
145,:18_21,8.81
145,:18_22,3.65
145,:18_3,11.44
145,:18_4,3.65
145,:18_5,9.24
145,:18_6,13.89
145,:18_7,9.29
145,:18_8,3.65
145,:18_9,6.54
145,:196_0,13.89
145,:196_1,13.89
145,:196_10,9.33
145,:196_11,13.89
145,:196_13,8.88
145,:196_14,3.65
145,:196_15,5.92
145,:196_16,13.89
145,:196_18,13.89
145,:196_19,3.65
145,:196_20,8.3
145,:196_21,3.65
145,:196_22,11.42
145,:196_23,3.65
145,:196_24,8.88
145,:196_25,3.65
145,:196_26,13.89
145,:196_27,3.65
145,:196_3,8.3
145,:196_4,3.65
145,:196_5,5.53
145,:196_6,13.89
145,:196_8,11.42
145,:196_9,3.65
145,:1_0,5.98
145,:1_1,13.89
145,:1_10,8.14
145,:1_11,13.89
145,:1_13,9.86
145,:1_14,3.65
145,:1_15,7.34
145,:1_16,13.89
145,:1_18,8.91
145,:1_19,3.65
145,:1_20,9.49
145,:1_21,3.65
145,:1_22,10.52
145,:1_23,3.65
145,:1_24,9.86
145,:1_25,3.65
145,:1_26,8.91
145,:1_27,3.65
145,:1_3,9.49
145,:1_4,3.65
145,:1_5,6.84
145,:1_6,13.89
145,:1_8,10.52
145,:1_9,3.65
145,:204_0,8.07
145,:204_1,14.261216390155012
145,:204_10,3.65
145,:204_11,3.65
145,:204_12,9.29
145,:204_13,3.65
145,:204_3,3.65
145,:204_4,13.89
145,:204_6,9.29
145,:204_7,0.0
145,:204_8,2.045176562214513
145,:204_9,10.53
145,:222_0,14.533255335452505
145,:222_10,3.65
145,:222_11,10.91
145,:222_12,3.65
145,:222_13,3.65
145,:222_2,10.91
145,:222_3,3.65
145,:222_4,7.830882687679708
145,:222_5,8.9
145,:222_6,3.65
145,:222_7,5.96
145,:222_8,13.89
145,:22_0,8.72
145,:22_1,8.92
145,:22_10,3.65
145,:22_11,3.65
145,:22_12,10.99
145,:22_13,3.65
145,:22_2,3.65
145,:22_3,6.0
145,:22_4,13.89
145,:22_6,3.65
145,:22_7,13.89
145,:22_9,10.99
145,:24_0,8.684999999999999
145,:24_2,3.65
145,:24_3,5.1899999999999995
145,:24_5,3.65
145,:24_6,3.65
145,:24_7,3.65
145,:29_0,11.82
145,:29_2,3.65
145,:29_3,11.205
145,:29_5,3.65
145,:29_6,3.65
145,:29_7,3.65
145,:2_0,13.89
145,:2_2,0.006497351845192715
145,:2_3,13.89
145,:2_5,3.65
145,:2_6,3.65
145,:2_7,3.65
145,:340_0,13.89
145,:340_10,3.65
145,:340_11,8.81
145,:340_12,3.65
145,:340_13,3.65
145,:340_2,8.81
145,:340_3,3.65
145,:340_4,5.62
145,:340_5,9.06
145,:340_6,3.65
145,:340_7,6.14
145,:340_8,13.47
145,:344_0,8.55
145,:344_1,13.89
145,:344_10,6.49
145,:344_11,13.89
145,:344_13,9.06
145,:344_14,3.65
145,:344_15,6.23
145,:344_16,13.89
145,:344_18,10.84
145,:344_19,3.65
145,:344_20,9.15
145,:344_21,3.65
145,:344_22,9.24
145,:344_23,3.65
145,:344_24,9.06
145,:344_25,3.65
145,:344_26,10.84
145,:344_27,3.65
145,:344_3,9.15
145,:344_4,3.65
145,:344_5,6.35
145,:344_6,13.89
145,:344_8,9.24
145,:344_9,3.65
145,:346_0,13.89
145,:346_10,3.65
145,:346_11,8.99
145,:346_12,3.65
145,:346_13,3.65
145,:346_2,8.99
145,:346_3,3.65
145,:346_4,6.12
145,:346_5,11.07
145,:346_6,3.65
145,:346_7,8.79
145,:346_8,13.89
145,:350_0,13.89
145,:350_10,3.65
145,:350_11,9.72
145,:350_12,3.65
145,:350_13,3.65
145,:350_2,9.72
145,:350_3,3.65
145,:350_4,7.18
145,:350_5,8.81
145,:350_6,3.65
145,:350_7,5.63
145,:350_8,13.89
145,:35_0,5.66
145,:35_1,13.89
145,:35_10,3.65
145,:35_11,3.65
145,:35_12,9.61
145,:35_13,3.65
145,:35_14,3.65
145,:35_3,3.65
145,:35_4,13.571568245086837
145,:35_6,9.61
145,:35_7,3.65
145,:35_8,7.02
145,:35_9,8.8
145,:360_0,13.89
145,:360_10,3.65
145,:360_11,9.52
145,:360_12,3.65
145,:360_13,3.65
145,:360_2,9.52
145,:360_3,3.65
145,:360_4,6.88
145,:360_5,8.82
145,:360_6,3.65
145,:360_7,5.58
145,:360_8,13.89
145,:368_0,3.65
145,:39_0,7.7047851398945415
145,:39_2,5.145
145,:434_0,13.33
145,:434_1,13.89
145,:434_11,3.65
145,:434_12,3.65
145,:434_13,8.94
145,:434_14,3.65
145,:434_3,3.65
145,:434_4,13.89
145,:434_6,8.94
145,:434_7,3.65
145,:434_8,6.03
145,:434_9,13.89
145,:550_0,8.305
145,:550_2,4.985
145,:554_0,3.65
145,:556_0,3.65
145,:558_0,13.89
145,:558_1,13.89
145,:558_11,3.65
145,:558_12,3.65
145,:558_13,8.81
145,:558_14,3.65
145,:558_3,3.65
145,:558_4,13.89
145,:558_6,8.81
145,:558_7,3.65
145,:558_8,5.72
145,:558_9,13.89
145,:55_0,13.89
145,:55_1,13.89
145,:55_11,3.65
145,:55_12,3.65
145,:55_13,8.35
145,:55_14,3.65
145,:55_15,3.65
145,:55_3,3.65
145,:55_4,13.89
145,:55_6,8.35
145,:55_7,3.65
145,:55_8,5.55
145,:55_9,13.89
145,:573_0,3.65
145,:577_0,3.65
145,:58_0,10.46
145,:58_1,8.83
145,:58_10,3.65
145,:58_11,3.65
145,:58_12,12.5
145,:58_13,3.65
145,:58_2,3.65
145,:58_3,5.79
145,:58_4,13.89
145,:58_6,3.65
145,:58_7,13.89
145,:58_9,12.5
145,:591_0,3.65
145,:60_0,5.78
145,:60_1,13.89
145,:60_10,5.6
145,:60_11,13.89
145,:60_13,8.263980722587629
145,:60_14,3.65
145,:60_15,8.24
145,:60_16,13.89
145,:60_18,8.83
145,:60_19,3.65
145,:60_20,3.65
145,:60_21,8.81
145,:60_22,3.65
145,:60_23,10.55
145,:60_24,3.65
145,:60_25,8.83
145,:60_26,3.65
145,:60_3,13.89
145,:60_4,3.65
145,:60_5,13.89
145,:60_7,13.89
145,:60_8,8.81
145,:60_9,3.65
145,:66_0,9.68
145,:66_1,13.89
145,:66_10,5.53
145,:66_11,13.89
145,:66_13,8.71
145,:66_14,3.65
145,:66_15,5.98
145,:66_16,12.04
145,:66_18,11.76
145,:66_19,3.65
145,:66_20,13.89
145,:66_21,3.65
145,:66_22,8.3
145,:66_23,3.65
145,:66_24,8.71
145,:66_25,3.65
145,:66_26,11.76
145,:66_27,3.65
145,:66_3,13.89
145,:66_4,3.65
145,:66_5,13.89
145,:66_7,13.38
145,:66_8,8.3
145,:66_9,3.65
145,:6_0,10.46
145,:6_1,8.93
145,:6_10,3.65
145,:6_11,3.65
145,:6_12,3.65
145,:6_13,10.023448525560084
145,:6_14,3.65
145,:6_2,3.65
145,:6_3,6.02
145,:6_4,13.89
145,:6_6,3.65
145,:6_7,13.89
145,:6_9,12.54
145,:703_0,3.65
145,:713_0,3.65
145,:715_0,3.65
145,:719_0,3.65
145,:725_0,3.65
145,:727_0,3.65
145,:735_0,3.65
145,:739_0,3.65
145,:759_0,3.65
145,:80_0,8.870000000000001
145,:80_2,3.65
145,:80_3,5.285
145,:80_5,3.65
145,:80_6,3.65
145,:80_7,3.65
145,:867_0,3.65
145,:883_0,3.65
